Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Capital Gains
2025-02-12 00:00:00-05:00,520.3339861084905,527.1980658905265,519.9853278738981,526.3114013671875,25009400,0.0,0.0,QQQ,0.0
2025-02-13 00:00:00-05:00,527.9850525304931,534.2015544609476,527.1980481045974,533.8828125,28714800,0.0,0.0,QQQ,0.0
2025-02-14 00:00:00-05:00,533.9924301665412,536.8117948718372,533.6536831962131,536.1243896484375,17862600,0.0,0.0,QQQ,0.0
2025-02-18 00:00:00-05:00,537.6983519898058,537.9673551250996,534.0222392975678,537.3397216796875,20565000,0.0,0.0,QQQ,0.0
2025-02-19 00:00:00-05:00,536.5428214661459,538.7743803425477,534.4407781321619,537.4892578125,19666900,0.0,0.0,QQQ,0.0
2025-02-20 00:00:00-05:00,536.7021174397108,537.0707198380107,530.4557600378364,535.207763671875,26550800,0.0,0.0,QQQ,0.0
2025-02-21 00:00:00-05:00,536.3534192678146,536.373363440965,523.7311290744665,524.0997314453125,47093800,0.0,0.0,QQQ,0.0
2025-02-24 00:00:00-05:00,525.893006175843,527.0785293164791,517.574460821282,517.9131469726562,39268400,0.0,0.0,QQQ,0.0
2025-02-25 00:00:00-05:00,517.2855168610567,517.3652327582449,507.52241724226644,511.3878173828125,48940000,0.0,0.0,QQQ,0.0
2025-02-26 00:00:00-05:00,513.5894882871941,517.7038863374212,509.4451131699638,512.6231079101562,34457600,0.0,0.0,QQQ,0.0
2025-02-27 00:00:00-05:00,516.1796900929963,517.116154231956,498.1677287505483,498.38690185546875,52448000,0.0,0.0,QQQ,0.0
2025-02-28 00:00:00-05:00,498.24745713466467,506.864891443897,495.05949014730743,506.2572021484375,47654000,0.0,0.0,QQQ,0.0
2025-03-03 00:00:00-05:00,509.5945500507053,511.1088175947708,491.7220765044318,495.17901611328125,44587200,0.0,0.0,QQQ,0.0
2025-03-04 00:00:00-05:00,492.3198540523609,501.8438669070773,485.90409236827736,493.6846923828125,67875400,0.0,0.0,QQQ,0.0
2025-03-05 00:00:00-05:00,494.33223355817074,501.734258516621,489.41082610035653,500.120361328125,46323700,0.0,0.0,QQQ,0.0
2025-03-06 00:00:00-05:00,491.8316909406421,496.7032685538406,484.36989397516925,486.36236572265625,57574300,0.0,0.0,QQQ,0.0
2025-03-07 00:00:00-05:00,485.3262961011522,491.42325508804356,478.7212470644506,489.9388732910156,54714700,0.0,0.0,QQQ,0.0
2025-03-10 00:00:00-04:00,481.6302729539333,482.1483046930257,466.8959350231872,470.95062255859375,76668000,0.0,0.0,QQQ,0.0
2025-03-11 00:00:00-04:00,470.5720365490684,477.0077119927552,465.25214045630736,469.8248596191406,68760800,0.0,0.0,QQQ,0.0
2025-03-12 00:00:00-04:00,477.35640613966797,479.2492483034156,470.01415228809566,475.1248474121094,46971100,0.0,0.0,QQQ,0.0
2025-03-13 00:00:00-04:00,474.4573165069838,474.4872023659312,464.67427330881526,466.57708740234375,46563300,0.0,0.0,QQQ,0.0
2025-03-14 00:00:00-04:00,471.94682088464697,478.75109837332525,471.3391012058141,477.8544921875,43563000,0.0,0.0,QQQ,0.0
2025-03-17 00:00:00-04:00,477.80464993047315,484.01121007163346,476.00146551756944,480.9527587890625,41744400,0.0,0.0,QQQ,0.0
2025-03-18 00:00:00-04:00,477.6054480628794,477.8046769977494,470.63179688559507,472.7537841796875,39072300,0.0,0.0,QQQ,0.0
2025-03-19 00:00:00-04:00,475.015235534952,483.503154430963,473.08253546288665,479.07989501953125,40430300,0.0,0.0,QQQ,0.0
2025-03-20 00:00:00-04:00,475.0849475123239,482.7260593035122,474.3875702701869,477.45599365234375,36780500,0.0,0.0,QQQ,0.0
2025-03-21 00:00:00-04:00,472.29546540714614,479.79711993531333,471.12988652020357,479.030029296875,42234900,0.0,0.0,QQQ,0.0
2025-03-24 00:00:00-04:00,486.6286929361406,490.3901226191041,483.296306654798,489.54205322265625,34567200,0.716,0.0,QQQ,0.0
2025-03-25 00:00:00-04:00,490.27040239350913,492.4953019420397,489.30261128131787,492.3356628417969,26035200,0.0,0.0,QQQ,0.0
2025-03-26 00:00:00-04:00,491.1783047786964,492.036361140999,481.71992401202056,483.2763671875,34627100,0.0,0.0,QQQ,0.0
2025-03-27 00:00:00-04:00,481.31085258636614,485.47133436435945,479.1557704025238,480.52264404296875,33469800,0.0,0.0,QQQ,0.0
2025-03-28 00:00:00-04:00,478.716780016139,479.4251537993937,466.98356470882175,467.8715515136719,46363800,0.0,0.0,QQQ,0.0
2025-03-31 00:00:00-04:00,460.8675723729834,468.7894538218736,456.28800345950606,467.85162353515625,53000300,0.0,0.0,QQQ,0.0
2025-04-01 00:00:00-04:00,466.23526514595727,472.5508595678627,463.3618526767417,471.62298583984375,41156200,0.0,0.0,QQQ,0.0
2025-04-02 00:00:00-04:00,465.05794840151947,478.4673280191872,464.79853106385406,475.0650939941406,49894500,0.0,0.0,QQQ,0.0
2025-04-03 00:00:00-04:00,455.40000781261466,459.0217417604512,449.1143744877712,449.6331787109375,70456300,0.0,0.0,QQQ,0.0
2025-04-04 00:00:00-04:00,437.14172341887735,439.3666229320661,421.70697021484375,421.70697021484375,117088400,0.0,0.0,QQQ,0.0
2025-04-07 00:00:00-04:00,407.72888642907077,442.13033594097755,401.47318336158713,422.7246398925781,161557000,0.0,0.0,QQQ,0.0
2025-04-08 00:00:00-04:00,437.16165046755134,442.1303144349011,408.85629674852464,415.11199951171875,101248100,0.0,0.0,QQQ,0.0
2025-04-09 00:00:00-04:00,414.6231430319054,466.7640494224436,414.48344740281163,464.938232421875,142876900,0.0,0.0,QQQ,0.0
2025-04-10 00:00:00-04:00,452.52658097834694,454.5519544943761,431.64427637376247,445.16339111328125,108384100,0.0,0.0,QQQ,0.0
2025-04-11 00:00:00-04:00,443.6368995420995,454.7515326857512,440.3244565510031,453.36468505859375,52483800,0.0,0.0,QQQ,0.0
2025-04-14 00:00:00-04:00,463.4017603039649,463.99041238720434,451.5987273133604,456.43768310546875,43941200,0.0,0.0,QQQ,0.0
2025-04-15 00:00:00-04:00,457.49523727635807,461.3264842842656,455.11066821301586,456.94647216796875,35404200,0.0,0.0,QQQ,0.0
2025-04-16 00:00:00-04:00,448.00689370261694,451.58871031200715,436.76258311356116,443.1679382324219,48980600,0.0,0.0,QQQ,0.0
2025-04-17 00:00:00-04:00,446.1511471509205,446.72981223752805,440.3543570860115,443.088134765625,44837000,0.0,0.0,QQQ,0.0
2025-04-21 00:00:00-04:00,437.2314980152638,438.0795369204027,426.9549484348984,432.1231384277344,44149300,0.0,0.0,QQQ,0.0
2025-04-22 00:00:00-04:00,437.82017753392927,446.5601976003793,436.6228994956535,443.46728515625,52304400,0.0,0.0,QQQ,0.0
2025-04-23 00:00:00-04:00,457.126082514728,462.3242031118777,451.8481271450211,453.5242919921875,55801100,0.0,0.0,QQQ,0.0
2025-04-24 00:00:00-04:00,455.4399282507265,466.5944474838895,454.791384907367,466.28515625,45956100,0.0,0.0,QQQ,0.0
2025-04-25 00:00:00-04:00,465.90601675595167,472.01206755185086,464.32963016047904,471.4832763671875,38697100,0.0,0.0,QQQ,0.0
2025-04-28 00:00:00-04:00,471.95220062328804,473.7281436779861,464.96815011298537,471.3336181640625,33550800,0.0,0.0,QQQ,0.0
2025-04-29 00:00:00-04:00,469.09876024538016,475.3345200084478,468.5200646884619,474.446533203125,30613100,0.0,0.0,QQQ,0.0
2025-04-30 00:00:00-04:00,466.06566379739684,476.11272692532424,461.3763604209729,474.38665771484375,46810600,0.0,0.0,QQQ,0.0
2025-05-01 00:00:00-04:00,482.30855818505677,486.0699573116427,479.6446283596297,480.5824890136719,43316500,0.0,0.0,QQQ,0.0
2025-05-02 00:00:00-04:00,485.4314565899748,489.7914949378418,483.7253307988606,487.7162170410156,39218100,0.0,0.0,QQQ,0.0
2025-05-05 00:00:00-04:00,483.49585870590107,487.9157577687587,482.99699794174893,484.82281494140625,28309500,0.0,0.0,QQQ,0.0
2025-05-06 00:00:00-04:00,478.467349889628,483.9448315222372,477.1004762212246,480.3131408691406,32786300,0.0,0.0,QQQ,0.0
2025-05-07 00:00:00-04:00,480.9816004896274,484.69312594348264,475.6936883542095,482.1988220214844,38006300,0.0,0.0,QQQ,0.0
2025-05-08 00:00:00-04:00,487.4169031432312,491.57741536579834,483.06685184010024,487.1774597167969,39577600,0.0,0.0,QQQ,0.0
2025-05-09 00:00:00-04:00,489.09307133776764,490.4200580470196,485.09222863644607,486.8581848144531,27767400,0.0,0.0,QQQ,0.0
2025-05-12 00:00:00-04:00,505.83481476868576,506.73278847929913,500.3373899950198,506.69287109375,45090600,0.0,0.0,QQQ,0.0
2025-05-13 00:00:00-04:00,507.99985019165166,516.211108574203,507.2615460721175,514.4152221679688,53269600,0.0,0.0,QQQ,0.0
2025-05-14 00:00:00-04:00,515.5926085268512,518.0469646789172,514.5749130124277,517.4982299804688,47014500,0.0,0.0,QQQ,0.0
2025-05-15 00:00:00-04:00,515.34313429326,520.740780872913,513.9961737159014,518.06689453125,50153300,0.0,0.0,QQQ,0.0
2025-05-16 00:00:00-04:00,519.4736774852381,520.5113468748441,515.9217911890203,520.32177734375,48394600,0.0,0.0,QQQ,0.0
2025-05-19 00:00:00-04:00,513.0683621458206,521.3395134461759,513.0683621458206,520.8206787109375,52536200,0.0,0.0,QQQ,0.0
2025-05-20 00:00:00-04:00,518.2864297349452,519.7431252481014,515.4828343697768,519.0846557617188,42517600,0.0,0.0,QQQ,0.0
2025-05-21 00:00:00-04:00,515.0937453813776,521.8083922034795,510.0751765474603,511.8710632324219,71292800,0.0,0.0,QQQ,0.0
2025-05-22 00:00:00-04:00,512.4896663081278,516.5304876315237,511.1327795047052,512.8289184570312,55607200,0.0,0.0,QQQ,0.0
2025-05-23 00:00:00-04:00,505.0266864096977,510.6737940312997,504.428047390636,508.0797119140625,58368100,0.0,0.0,QQQ,0.0
2025-05-27 00:00:00-04:00,514.9740148753984,520.5213443920381,513.4175716555094,520.0324096679688,47226300,0.0,0.0,QQQ,0.0
2025-05-28 00:00:00-04:00,520.9902300780834,522.4868123985062,517.2088873377407,517.7276611328125,46637200,0.0,0.0,QQQ,0.0
2025-05-29 00:00:00-04:00,525.1308036452639,525.2804253410164,516.1413226819035,518.745361328125,58513300,0.0,0.0,QQQ,0.0
2025-05-30 00:00:00-04:00,518.2565112732493,519.4936763161024,510.7636123003792,517.92724609375,67662800,0.0,0.0,QQQ,0.0
2025-06-02 00:00:00-04:00,516.0615146714447,522.2573877784328,514.7943887427975,522.0179443359375,44762800,0.0,0.0,QQQ,0.0
2025-06-03 00:00:00-04:00,522.3671028482407,527.5352932742484,521.4990899538703,526.0985717773438,44070300,0.0,0.0,QQQ,0.0
2025-06-04 00:00:00-04:00,526.8069684561985,528.6328159543389,524.7715775087336,527.5652465820312,41359300,0.0,0.0,QQQ,0.0
2025-06-05 00:00:00-04:00,528.9720333839703,531.8354895194587,521.4691474254556,523.5942993164062,61031200,0.0,0.0,QQQ,0.0
2025-06-06 00:00:00-04:00,528.7924202239315,530.5883068303796,527.0065205763339,528.7125854492188,42467000,0.0,0.0,QQQ,0.0
2025-06-09 00:00:00-04:00,528.9321230881146,531.1370487649452,527.8046928522319,529.4908447265625,33688700,0.0,0.0,QQQ,0.0
2025-06-10 00:00:00-04:00,529.9597463571823,533.6812892020579,527.6849728561217,532.9928588867188,40664800,0.0,0.0,QQQ,0.0
2025-06-11 00:00:00-04:00,534.3996074866686,535.5569985772692,528.9021520465418,531.1968994140625,53701000,0.0,0.0,QQQ,0.0
2025-06-12 00:00:00-04:00,529.8800008275191,533.4219003917297,529.6305704230522,532.444091796875,34104900,0.0,0.0,QQQ,0.0
2025-06-13 00:00:00-04:00,526.4777297402487,530.6581857051825,524.5321604293532,525.7593994140625,55814400,0.0,0.0,QQQ,0.0
2025-06-16 00:00:00-04:00,529.2912890357304,534.1501881746067,529.2414151368115,533.0726318359375,37622100,0.0,0.0,QQQ,0.0
2025-06-17 00:00:00-04:00,530.4985241525759,532.114828121446,526.7071337109421,527.87451171875,42180900,0.0,0.0,QQQ,0.0
2025-06-18 00:00:00-04:00,528.8921241797174,531.3365539479147,526.1983249413829,527.78466796875,43983500,0.0,0.0,QQQ,0.0
2025-06-20 00:00:00-04:00,531.047259148263,532.344284928363,523.6840695536811,525.629638671875,61643500,0.0,0.0,QQQ,0.0
2025-06-23 00:00:00-04:00,526.20000126727,531.55378026132,523.0436870736086,531.034423828125,50666100,0.591,0.0,QQQ,0.0
2025-06-24 00:00:00-04:00,536.2683002275495,540.0738858388895,535.649023059839,539.1549682617188,45442000,0.0,0.0,QQQ,0.0
2025-06-25 00:00:00-04:00,541.4323074065491,542.680859941889,538.7554180865176,540.5333251953125,44804200,0.0,0.0,QQQ,0.0
2025-06-26 00:00:00-04:00,542.7207916351388,546.0369544844908,540.8929546179629,545.5874633789062,43811400,0.0,0.0,QQQ,0.0
2025-06-27 00:00:00-04:00,546.6263273030402,549.3531466770356,543.9094451396949,547.4553833007812,57577100,0.0,0.0,QQQ,0.0
2025-06-30 00:00:00-04:00,550.6216558623904,552.1598506096717,548.3742613412151,551.001220703125,45548700,0.0,0.0,QQQ,0.0
2025-07-01 00:00:00-04:00,549.0934460070984,550.0723527171726,544.0293092638873,546.3566284179688,56166700,0.0,0.0,QQQ,0.0
2025-07-02 00:00:00-04:00,545.5275288228387,550.3619510063211,545.4875970893971,550.1621704101562,36538300,0.0,0.0,QQQ,0.0
2025-07-03 00:00:00-04:00,552.5394696749878,556.5548344555102,552.5394696749878,555.575927734375,26443500,0.0,0.0,QQQ,0.0
2025-07-07 00:00:00-04:00,552.8790730109989,553.6981308106792,548.9436328812806,551.3908081054688,45349300,0.0,0.0,QQQ,0.0
2025-07-08 00:00:00-04:00,552.7392132279926,553.3684885906421,550.4618241127889,551.700439453125,36153300,0.0,0.0,QQQ,0.0
2025-07-09 00:00:00-04:00,553.8379260408744,556.9843029163527,552.4595191206155,555.6058959960938,43045500,0.0,0.0,QQQ,0.0
2025-07-10 00:00:00-04:00,556.2451587077356,556.6546571200741,552.1099380275332,554.8068237304688,34710900,0.0,0.0,QQQ,0.0
2025-07-11 00:00:00-04:00,552.6593063234978,555.1464133288152,551.4107537333198,553.5582885742188,39618600,0.0,0.0,QQQ,0.0
2025-07-14 00:00:00-04:00,553.3485178698481,556.3051123937647,550.9912651766557,555.5659790039062,36453300,0.0,0.0,QQQ,0.0
2025-07-15 00:00:00-04:00,559.6012590858759,560.1506100210427,556.0153892983303,556.0753173828125,43277700,0.0,0.0,QQQ,0.0
2025-07-16 00:00:00-04:00,556.6347161101686,559.5613159442702,550.9213079932537,556.6446533203125,52314700,0.0,0.0,QQQ,0.0
2025-07-17 00:00:00-04:00,557.3738836913942,561.6588943188981,556.5648240354463,561.1494750976562,40423800,0.0,0.0,QQQ,0.0
2025-07-18 00:00:00-04:00,562.4679390321799,564.0760601261163,559.331560315118,560.610107421875,50484700,0.0,0.0,QQQ,0.0
2025-07-21 00:00:00-04:00,561.4391759845101,565.4045498103267,561.4091814589228,563.5167236328125,39595200,0.0,0.0,QQQ,0.0
2025-07-22 00:00:00-04:00,563.6465537000605,563.6964836094055,557.9631400264451,560.60009765625,43270600,0.0,0.0,QQQ,0.0
2025-07-23 00:00:00-04:00,561.6888968940013,563.1970972643824,558.9320829262327,563.1571655273438,40215300,0.0,0.0,QQQ,0.0
2025-07-24 00:00:00-04:00,564.4756300983396,565.5843301767457,562.637733844974,564.3557739257812,42275500,0.0,0.0,QQQ,0.0
2025-07-25 00:00:00-04:00,564.2758373590184,567.0426493724743,563.6166284241184,565.7141723632812,30630800,0.0,0.0,QQQ,0.0
2025-07-28 00:00:00-04:00,567.0825555076628,568.3810379335021,566.213567832283,567.4821166992188,31498700,0.0,0.0,QQQ,0.0
2025-07-29 00:00:00-04:00,570.099096579047,571.4475089568917,565.8740142282852,566.6031494140625,45463300,0.0,0.0,QQQ,0.0
2025-07-30 00:00:00-04:00,567.5220925978703,569.9592697412776,564.3957119723051,567.3623046875,43433800,0.0,0.0,QQQ,0.0
2025-07-31 00:00:00-04:00,573.8747072559383,573.9646298675983,563.2170793219943,564.3557739257812,64613600,0.0,0.0,QQQ,0.0
2025-08-01 00:00:00-04:00,558.1829278722018,558.3727103030013,551.0411827265443,553.2386474609375,69400800,0.0,0.0,QQQ,0.0
2025-08-04 00:00:00-04:00,558.4026371722885,563.6665542967966,558.3027773528459,563.44677734375,47669800,0.0,0.0,QQQ,0.0
2025-08-05 00:00:00-04:00,564.7353434752952,565.903971649668,559.081863110002,559.6212768554688,48666600,0.0,0.0,QQQ,0.0
2025-08-06 00:00:00-04:00,560.46025478518,567.1025788833654,559.9808301040473,566.6630859375,41823700,0.0,0.0,QQQ,0.0
2025-08-07 00:00:00-04:00,571.0080505877872,572.6561644511387,564.45564880044,568.5808715820312,44463000,0.0,0.0,QQQ,0.0
2025-08-08 00:00:00-04:00,569.7894764496438,574.1044815488668,569.4898360186871,573.8847045898438,35255500,0.0,0.0,QQQ,0.0
2025-08-11 00:00:00-04:00,574.0245417091662,576.1320838089041,570.9081593818767,572.1866455078125,33112900,0.0,0.0,QQQ,0.0
2025-08-12 00:00:00-04:00,574.493943836454,579.6779363086406,571.8270527389294,579.3782958984375,42143300,0.0,0.0,QQQ,0.0
2025-08-13 00:00:00-04:00,582.0852105080592,582.6445596248751,578.2696265108757,579.6680297851562,41209300,0.0,0.0,QQQ,0.0
2025-08-14 00:00:00-04:00,577.610445725867,581.206252942872,577.2408180571425,579.2185668945312,45425000,0.0,0.0,QQQ,0.0
2025-08-15 00:00:00-04:00,579.1286212694092,579.1686139695657,574.903538812632,576.6715087890625,49480200,0.0,0.0,QQQ,0.0
2025-08-18 00:00:00-04:00,575.7725043332697,577.1009813081188,574.5738816999574,576.4417114257812,29831000,0.0,0.0,QQQ,0.0
2025-08-19 00:00:00-04:00,575.7226021797385,575.8923882635952,567.5920130021344,568.620849609375,53752600,0.0,0.0,QQQ,0.0
2025-08-20 00:00:00-04:00,567.6719298873941,567.7917860584612,558.1929284111997,565.2447509765625,76781100,0.0,0.0,QQQ,0.0
2025-08-21 00:00:00-04:00,563.6965150159476,565.8340517424351,560.3304220145135,562.6278076171875,46436900,0.0,0.0,QQQ,0.0
2025-08-22 00:00:00-04:00,564.0161431934172,573.3253587434433,562.617800852793,571.3076782226562,51502100,0.0,0.0,QQQ,0.0
2025-08-25 00:00:00-04:00,569.7395313678815,572.6261385677973,568.5009160121044,569.6596069335938,34044700,0.0,0.0,QQQ,0.0
2025-08-26 00:00:00-04:00,569.1702111117808,572.2565990617475,568.1413744854693,571.9469604492188,34103000,0.0,0.0,QQQ,0.0
2025-08-27 00:00:00-04:00,570.9281643841576,573.7448453667379,569.7095453598557,572.825927734375,36927100,0.0,0.0,QQQ,0.0
2025-08-28 00:00:00-04:00,573.4452115221324,577.3307218421304,571.7971586699575,576.4118041992188,46787900,0.0,0.0,QQQ,0.0
2025-08-29 00:00:00-04:00,573.9945791596829,574.3642068270976,567.8816703337434,569.7395629882812,56030400,0.0,0.0,QQQ,0.0
2025-09-02 00:00:00-04:00,560.660020123991,565.3145971818625,558.8920502137331,564.9650268554688,65876800,0.0,0.0,QQQ,0.0
2025-09-03 00:00:00-04:00,568.5708579374373,571.0380295776428,566.0737527363494,569.409912109375,54230200,0.0,0.0,QQQ,0.0
2025-09-04 00:00:00-04:00,570.0791126733634,574.9334704969435,568.3711317527417,574.5639038085938,47526300,0.0,0.0,QQQ,0.0
2025-09-05 00:00:00-04:00,579.8178072667213,580.4470826304052,570.8682215867353,575.3929443359375,68342500,0.0,0.0,QQQ,0.0
2025-09-08 00:00:00-04:00,577.7002859937904,580.1674576203714,577.1010051346319,578.19970703125,46371400,0.0,0.0,QQQ,0.0
2025-09-09 00:00:00-04:00,578.9987754125199,580.26732437145,576.3718158469537,579.8378295898438,44007600,0.0,0.0,QQQ,0.0
2025-09-10 00:00:00-04:00,583.0640457610823,583.0940402853914,577.8800531074673,580.027587890625,49308000,0.0,0.0,QQQ,0.0
2025-09-11 00:00:00-04:00,582.5646323700341,584.2027479772381,580.9465131126315,583.4036865234375,44745800,0.0,0.0,QQQ,0.0
2025-09-12 00:00:00-04:00,584.3625326071349,587.1792745116926,583.4236186389489,585.9806518554688,50745900,0.0,0.0,QQQ,0.0
2025-09-15 00:00:00-04:00,587.7586344703801,591.1047310439144,587.6087837729755,590.994873046875,44360300,0.0,0.0,QQQ,0.0
2025-09-16 00:00:00-04:00,591.9237591465338,592.1734696533504,589.8062189258886,590.4954223632812,36942100,0.0,0.0,QQQ,0.0
2025-09-17 00:00:00-04:00,590.415535410039,591.0648071547686,583.6933476484554,589.3168334960938,69384800,0.0,0.0,QQQ,0.0
2025-09-18 00:00:00-04:00,594.2211168753206,597.4474182598135,592.2734235847219,594.6306762695312,61069300,0.0,0.0,QQQ,0.0
2025-09-19 00:00:00-04:00,596.6383253844207,599.3551464363971,595.159997727806,598.6559448242188,58196100,0.0,0.0,QQQ,0.0
2025-09-22 00:00:00-04:00,597.739990234375,602.8699951171875,597.719970703125,602.2000122070312,57154800,0.694,0.0,QQQ,0.0
2025-09-23 00:00:00-04:00,602.3699951171875,602.5700073242188,596.97998046875,598.2000122070312,64635500,0.0,0.0,QQQ,0.0
2025-09-24 00:00:00-04:00,599.5800170898438,599.9000244140625,593.3599853515625,596.0999755859375,49850300,0.0,0.0,QQQ,0.0
2025-09-25 00:00:00-04:00,592.2000122070312,595.1199951171875,588.5,593.530029296875,70920200,0.0,0.0,QQQ,0.0
2025-09-26 00:00:00-04:00,594.3499755859375,596.2999877929688,591.0599975585938,595.969970703125,54337400,0.0,0.0,QQQ,0.0
2025-09-29 00:00:00-04:00,599.1099853515625,602.0499877929688,597.4099731445312,598.72998046875,48332900,0.0,0.0,QQQ,0.0
2025-09-30 00:00:00-04:00,598.4299926757812,600.7100219726562,596.0999755859375,600.3699951171875,46533800,0.0,0.0,QQQ,0.0
2025-10-01 00:00:00-04:00,597.1699829101562,603.7899780273438,596.3400268554688,603.25,46899600,0.0,0.0,QQQ,0.0
2025-10-02 00:00:00-04:00,607.0599975585938,607.1599731445312,602.9299926757812,605.72998046875,43765400,0.0,0.0,QQQ,0.0
2025-10-03 00:00:00-04:00,606.510009765625,607.3300170898438,601.3900146484375,603.1799926757812,46482100,0.0,0.0,QQQ,0.0
2025-10-06 00:00:00-04:00,608.4500122070312,609.3599853515625,605.969970703125,607.7100219726562,41962100,0.0,0.0,QQQ,0.0
2025-10-07 00:00:00-04:00,609.02001953125,609.7100219726562,603.030029296875,604.510009765625,58209500,0.0,0.0,QQQ,0.0
2025-10-08 00:00:00-04:00,605.4099731445312,611.75,605.260009765625,611.4400024414062,50629800,0.0,0.0,QQQ,0.0
2025-10-09 00:00:00-04:00,611.47998046875,611.6099853515625,607.47998046875,610.7000122070312,45551000,0.0,0.0,QQQ,0.0
